LANDES VIEILLES ET NEUVES;227;110
MOYEMONT;308;153
BUSSY LE GRAND;223;112
OLMI CAPPELLA;108;54
CHOISEUL;256;129
WELLES PERENNES;206;103
HETTENSCHLAG;449;223
CHAUCHIGNY;279;141
ROSOY;355;177
POUXEUX;307;154
FONTENAY LE PESNEL;517;259
VILLERS LE SEC;1196;598
GEHEE;274;136
BERTONCOURT;342;170
BOO SILHEN;477;238
MERLEAC;351;175
LES LEVES ET THOUMEYRAGUES;468;235
VISONCOURT;330;163
LAINVILLE EN VEXIN;260;131
MESIGNY;576;289
BOMMES;572;286
ST MITRE LES REMPARTS;826;419
VOMECOURT SUR MADON;257;128
BURCY;241;120
ST MARCEL DE FELINES;332;166
QUEND;164;87
SILLY LE LONG;265;135
BOURG BEAUDOUIN;300;149
LES ANCIZES COMPS;319;159
ST LUC;310;155
JOUCOU;286;143
PANNESSIERES;414;207
GAEL;435;218
TULLE;357;178
VIEIL HESDIN;132;66
LE PALAIS SUR VIENNE;330;165
GONNEVILLE SUR MER;960;478
CERNY LES BUCY;227;114
BLANZAC LES MATHA;621;311
ORCIVAL;346;173
LE BARP;1262;636
MANCEY;198;98
PRONLEROY;215;108
ST JEAN KERDANIEL;331;166
LANRIVAIN;287;142
CALONNE RICOUART;80;40
FRETTEMEULE;209;104
GAILLON SUR MONTCIENT;236;117
SOUBREBOST;343;171
ST HILARION;236;114
OLLEY;210;104
TETEGHEM COUDEKERQUE VILLAGE;25;11
ST VIDAL;385;193
LE MAY SUR EVRE;611;302
JANVILLIERS;293;148
COMBERTAULT;298;149
MARIOL;323;163
THEZEY ST MARTIN;260;130
CHENOVES;307;153
AUDINCOURT;315;157
SENAILLY;291;144
LAUREDE;469;235
BARRET SUR MEOUGE;580;292
ANTIBES;296;141
ST GEORGES LES BAINS;444;222
LONGFOSSE;65;33
SERVON MELZICOURT;339;168
SEDZE MAUBECQ;179;90
MONTREUIL L ARGILLE;347;173
VILLE SOUS ANJOU;411;204
COURCELLES SUR BLAISE;169;86
TULLY;253;120
RIAVILLE;357;177
MONTCONY;351;177
LIVAROT PAYS D AUGE;446;221
DEUXVILLE;262;129
CHALMAZEL JEANSAGNIERE;292;146
LANTRIAC;337;168
FREYMING MERLEBACH;680;349
LAVILLATTE;359;179
MATOUR;367;183
VALPUISEAUX;306;153
ST LAURENT DE CERIS;377;188
ST CIRQ;403;200
LE BOURG D HEM;331;167
ENGAYRAC;369;183
ROGEVILLE;275;136
BOURDEAU;564;282
DAGLAN;364;182
DRAVEIL;273;136
SEUGY;137;70
LURIECQ;345;173
BLANQUEFORT SUR BRIOLANCE;397;198
PENNES LE SEC;488;244
COUPELLE VIEILLE;101;51
PEXONNE;281;140
LUSSAC LES CHATEAUX;397;200
ARNIERES SUR ITON;317;156
BOURRET;380;189
ARACHES LA FRASSE;868;426
REYERSVILLER;491;244
BUSSY EN OTHE;321;160
FLAXIEU;476;237
ARNAC LA POSTE;335;168
ST LEGER DU VENTOUX;563;277
VALDURENQUE;412;206
CABANAC SEGUENVILLE;364;183
MERIGNAC;2099;1052
BIVIERS;360;180
GERMAINVILLIERS;307;152
LIMBRASSAC;353;178
GUISSENY;84;45
ROVON;470;234
LADIGNAC LE LONG;357;178
PEYRAT DE BELLAC;381;189
SAINS RICHAUMONT;256;129
VILLE DOMMANGE;307;153
LES FONTENELLES;403;203
ANGLARS ST FELIX;369;183
STE MARIE DU BOIS;422;214
JANS;591;297
MONTSERON;252;128
REOTIER;1118;559
MADAILLAN;364;183
LA FERTE GAUCHER;261;132
IBARROLLE;599;284
LE RELECQ KERHUON;74;39
LANNES;368;186
ST PIERRE SUR DOUX;345;172
LE BOULOU;212;102
MASSANGIS;243;121
CHAMPROUGIER;393;196
FOUJU;279;140
FONTENAY SOUS FOURONNES;284;143
PONTAILLER SUR SAONE;321;161
PEYROUZET;367;183
NORMIER;275;137
ETAING;81;40
VILLARD ST CHRISTOPHE;787;398
GERMONVILLE;345;171
ST EUPHRAISE ET CLAIRIZET;284;141
MERIGNAS;464;233
VALLERY;264;131
MERIGNAT;415;208
COLOMBE LES VESOUL;306;154
GUESNAIN;59;30
BEAUMONT LA FERRIERE;297;148
ST JEAN DE LA HAIZE;863;433
ST LAURENT EN GATINES;343;172
MANOSQUE;757;373
PAILHEROLS;206;103
VILLABE;263;134
LESPIGNAN;777;381
LA SAUNIERE;347;173
CHARCIER;519;260
ST BRISSON;244;123
THOREY EN PLAINE;306;153
COURCELLES SUR VIOSNE;117;58
BENTAYOU SEREE;381;191
CHARIX;518;260
HAMBERS;415;208
SCIEZ;783;391
MONTBAZON;309;153
MESNILS SUR ITON;351;176
SAMARAN;335;169
NAIVES ROSIERES;279;139
NIEVROZ;379;190
BUCHY;378;189
ABONDANCE;743;376
ST MACAIRE DU BOIS;480;240
MORANCOURT;309;152
VILLE SUR TOURBE;355;176
ARTHEZ D ARMAGNAC;507;255
BEUTAL;355;177
BOISJEAN;104;53
CHUISNES;321;160
JULLOUVILLE;1301;652
SUBLAINES;367;184
DOMPIERRE LES EGLISES;333;167
VARENNE ST GERMAIN;262;130
VERLUS;342;172
BRUSSIEU;328;165
OUDINCOURT;295;147
VIC SOUS THIL;321;160
ST ETIENNE DE VILLEREAL;356;178
VILLERS LA MONTAGNE;592;307
L EGLISE AUX BOIS;364;182
PLESSE;589;295
MONTBOLO;156;80
LA CHAPELLE D ALIGNE;403;200
BEUZEVILLETTE;330;165
BAILLEULMONT;128;64
BOIS DE CENE;1057;525
CUISE LA MOTTE;241;122
VIDOUZE;376;189
FONTARECHES;597;300
SANDAUCOURT;305;152
LA PIERRE;521;260
OBERSAASHEIM;395;203
HAGENTHAL LE BAS;217;106
ST CYR EN ARTHIES;150;75
AGHIONE;73;38
ETRAPPE;337;168
LE VERNET;1708;853
MARIGNA SUR VALOUSE;473;238
COLLETOT;307;154
LONNY;343;170
TRETEAU;293;147
CAMBO LES BAINS;629;313
DINSAC;348;174
ST CHRISTOPHE SUR AVRE;351;177
SOULAIRES;304;153
STE CROIX SUR BUCHY;292;146
TENDON;279;141
BARJOLS;791;393
UBRAYE;578;286
GELLENONCOURT;147;74
SANCERRE;300;151
ST MARTIN DE BROMES;767;383
ST MICHEL DE BOULOGNE;436;219
BAILLOU;379;193
ECHILLEUSES;132;67
VALLIERES SUR FIER;511;255
NOVALE;81;43
GUEUTTEVILLE;303;153
ST AMAND MONTROND;277;140
AILLEVILLE;268;132
PLONEVEZ PORZAY;178;86
MONTDORE;309;153
MAISONSGOUTTE;269;135
LETHUIN;282;141
DAVIGNAC;294;148
SADEILLAN;343;171
VIENNE EN BESSIN;591;295
CONTAMINE SUR ARVE;648;324
SAMOGNEUX;404;202
COULLEMONT;66;32
LA BOUEXIERE;626;316
NAMPS MAISNIL;211;107
LE DOURN;444;223
ST FORT SUR GIRONDE;1428;712
REMERING LES PUTTELANGE;385;192
LA CHARITE SUR LOIRE;329;164
ST ANDRE LE COQ;268;133
BANNE;507;253
THEREVAL;499;250
SION LES MINES;569;288
MUNCQ NIEURLET;85;43
SARRAN;327;162
TAPONAS;376;187
EVECQUEMONT;299;150
SARCEY;628;314
MUREAUMONT;250;126
DURMENACH;218;107
ROYON;56;30
TOURS SUR MEYMONT;321;160
PALAMINY;391;198
ST ROMAIN D AY;423;211
ST JOUAN DE L ISLE;482;243
SARRAS;381;190
ANDUZE;559;281
SOUSTELLE;502;253
KUTZENHAUSEN;205;102
RUPT SUR MOSELLE;303;153
ST PIERREVILLERS;492;246
ST MARTIN D HARDINGHEM;45;22
LA HOUSSAYE EN BRIE;236;119
LOUBRESSAC;327;164
VILLENEUVE RENNEVILLE CHEVIGNY;262;130
ST GREGOIRE DU VIEVRE;383;192
AUBETERRE;304;151
ECQUES;76;38
BIONCOURT;278;137
THIEFFRANS;306;153
JONQUIERES;2187;1093
LAMNAY;342;171
NONCOURT SUR LE RONGEANT;281;139
ST BARTHELEMY;1928;967
RENAISON;311;156
VILLERS CARBONNEL;163;82
SERIS;303;150
BRUGUIERES;316;159
SERMANO;111;54
VENDEUIL CAPLY;205;101
BOURG ARCHAMBAULT;368;184
BASSIGNAC LE HAUT;335;168
ST FORGEUX;354;175
SALLANCHES;755;379
SALON LA TOUR;315;157
CLECY;493;248
LANGUEVOISIN QUIQUERY;204;102
WOLSCHHEIM;171;86
EVANS;404;202
MAYENNE;441;221
STE FORTUNADE;326;161
YENNE;496;247
ST DIVY;97;47
OSTABAT ASME;456;228
REAUVILLE;511;256
PARGNY SUR SAULX;318;159
MERY PREMECY;236;118
ST GRATIEN SAVIGNY;287;143
ST MAURICE D ARDECHE;435;217
CHAMPENARD;299;149
HIRSINGUE;243;123
ST FERREOL TRENTE PAS;559;280
VERNASSAL;344;172
ST AMANDIN;345;172
ST CYR;1252;626
CHARCHILLA;634;314
EYRES MONCUBE;426;214
BELLOY SUR SOMME;169;85
LA BELLIERE;678;340
MOULINS SUR TARDOIRE;334;167
GENEY;351;176
PIERRY;129;64
DEVAY;271;136
TRAMONT EMY;116;57
MOULIS;547;280
BOURET SUR CANCHE;138;70
ST YRIEIX SOUS AIXE;334;167
ST ETIENNE DES CHAMPS;305;152
MONTDIDIER;551;277
BRANSAT;290;144
NOGENT EN OTHE;270;135
VILLERS ST BARTHELEMY;205;102
BOISNEY;310;156
BOUVESSE QUIRIEU;499;247
SEILH;342;172
ST MAURICE LES COUCHES;157;78
NOUVION LE COMTE;227;114
BURES;649;324
LA REMAUDIERE;686;341
ETREPILLY;527;263
FLAVIAC;422;210
ST MEDARD D EXCIDEUIL;372;187
ESTRABLIN;392;197
RUBESCOURT;184;92
TALLUD STE GEMME;684;343
MEREAUCOURT;116;56
ETAULE;242;122
BUREY;316;159
LIRONVILLE;264;131
LAUW;334;167
SURBOURG;207;100
LANDIGOU;483;240
LA GAUDAINE;348;174
MONNETIER MORNEX;576;288
JALOGNY;330;165
CORMERY;361;180
HAUTOT SUR SEINE;303;152
LE TECH;208;101
CARBINI;51;25
LLUPIA;275;138
MONTIGNY MONTFORT;311;157
GRUCHET LE VALASSE;339;170
FONSORBES;342;170
ST PIERRE DE MEZOARGUES;447;225
SAVIGNY SUR BRAYE;309;155
BRIVE LA GAILLARDE;343;171
PENIN;98;47
OUVANS;218;110
AZERABLES;348;174
OUDEUIL;240;122
TACONNAY;297;150
POGGIO MEZZANA;71;39
ROUGEUX;284;141
GRENING;237;119
SAINPUITS;295;148
LA CELLE EN MORVAN;316;157
COMBEFA;319;160
SEUIL;170;86
BEURIERES;334;167
LIMANTON;292;147
SOULAIRE ET BOURG;460;230
GUE D HOSSUS;262;118
BEAUCOUZE;498;248
NOGENT L ABBESSE;304;150
ST RIRAND;296;147
CAMPNEUSEVILLE;175;87
CESSY LES BOIS;280;139
TRUCY;135;68
WAZIERS;112;56
MONTSALES;376;188
LA BAZOUGE DES ALLEUX;440;221
VIMPELLES;262;131
LUXE SUMBERRAUTE;273;135
POMMEREUIL;182;91
BRICQUEBEC EN COTENTIN;347;173
PERNOIS;166;82
BETPLAN;323;161
ENGLEFONTAINE;202;100
BEAUDRICOURT;86;42
BOUREUILLES;340;169
SAULNY;311;155
PUGET VILLE;660;331
STE MARIE DU LAC NUISEMENT;298;149
BANON;598;299
MOUSSAC;1193;596
COUDEKERQUE BRANCHE;35;13
VERRUE;404;203
LES PRADEAUX;306;154
CHALETTE SUR LOING;283;141
ST MARTIN D AUDOUVILLE;393;191
TREPOT;449;225
ST MALO DU BOIS;657;327
TORCENAY;310;155
ST DIDIER SUR DOULON;334;167
CHAMBERAT;271;135
NOTRE DAME DU BEC;438;223
PLESSIS ST JEAN;282;141
LORNAY;530;264
BANOS;457;228
LYON;2994;1495
PEILLAC;520;259
FORCEVILLE EN AMIENOIS;92;47
VAUX MONTREUIL;310;155
OLIZY SUR CHIERS;417;209
BRANGES;403;202
OGEU LES BAINS;616;298
ALLAS BOCAGE;811;407
CORNUS;511;257
LA CROIX SUR GARTEMPE;359;179
CHESSENAZ;536;268
MOUSSAN;557;280
HEYRIEUX;351;175
BELVIANES ET CAVIRAC;332;166
BREHAND;438;221
BETTANGE;262;131
BROSSAC;488;244
LIBERCOURT;85;43
ETALON;168;84
ESCLAINVILLERS;205;102
REUVILLE;302;150
AIGNEVILLE;182;91
IZEURE;318;159
THICOURT;356;178
GOLDBACH ALTENBACH;308;153
ALLOUAGNE;58;30
LA NEUVILLE SIRE BERNARD;175;88
PLOUGASTEL DAOULAS;83;40
BAZUGUES;320;160
CAMPAGNE LES HESDIN;115;58
AVAJAN;294;143
MERVILLER;271;136
SAVEUSE;184;93
PLONEVEZ DU FAOU;200;99
QUAROUBLE;129;63
FONTAN;315;164
MOYENCOURT;174;87
GARGES LES GONESSE;224;111
THIZY LES BOURGS;324;162
LONGEMAISON;628;315
LA COMPOTE;698;347
TREGOUREZ;206;102
VIEUX RENG;144;74
TURQUEVILLE;409;203
ST MARS VIEUX MAISONS;274;137
ST JEAN BREVELAY;365;179
ST MARTIN DE JUSSAC;332;166
LES PORTES DU COGLAIS;691;346
BRESSIEUX;437;220
AGRIS;418;209
ROMANECHE THORINS;349;174
NOEL CERNEUX;531;267
JASSANS RIOTTIER;352;176
HYDS;314;157
ST SAVOURNIN;767;384
BROSSAY;483;241
CUSSEY LES FORGES;327;164
ST GERMAIN SUR ILLE;560;279
BOURBONNE LES BAINS;273;137
AWOINGT;161;80
MONT DEVANT SASSEY;414;210
DANIZY;250;124
ST CIRQ SOUILLAGUET;346;173
PLOUGONVEN;197;100
LE PERTRE;510;257
LE CHAFFAUT ST JURSON;675;338
NOYELLES LES SECLIN;91;43
VARENNES SUR AMANCE;306;153
PLOUGONVER;288;146
SELESTAT;325;159
WALDWEISTROFF;508;253
CONFRACOURT;303;151
JOUE L ABBE;314;157
FELINES MINERVOIS;444;220
KURTZENHOUSE;143;71
TOURNON SUR RHONE;403;201
VESLY;706;357
LA HORGNE;275;137
VEZELOIS;301;151
BETTING;352;172
FRETERIVE;734;366
CORCELLES LES CITEAUX;314;156
MIALOS;360;182
LA NEUVILLE BOSMONT;263;131
LOGONNA DAOULAS;86;44
JOURNIAC;355;175
ESPAS;377;187
IMPHY;319;161
IMLING;275;137
CAILLEVILLE;423;217
LOUVERSEY;310;154
LE BRUGERON;305;153
TOULIS ET ATTENCOURT;252;126
LURAIS;378;188
CHANTEPIE;509;253
ST SEVER DU MOUSTIER;601;300
MAROLLES EN HUREPOIX;116;56
MEMMELSHOFFEN;224;110
FIRFOL;421;210
WOLFISHEIM;148;77
JOURNY;71;37
BALAZE;560;278
VIEUX LIXHEIM;130;66
GUMIERES;326;163
LA TOUR EN JAREZ;368;184
UHART CIZE;434;222
ST REMY DE CHARGNAT;285;142
ST JULIEN DU GUA;383;192
FLEUREY LES FAVERNEY;303;154
BEUVREQUEN;63;30
AMECOURT;197;100
GRANDVAUX;144;71
HENNEVEUX;82;40
ST PHILIPPE D AIGUILLE;492;246
LA LUZERNE;476;237
ROPPENHEIM;191;94
LOUBEYRAT;327;164
METABIEF;772;380
ST MARTIN DE L IF;265;132
BALDERSHEIM;425;215
MORIAT;177;89
GIROLLES;554;278
SEMOND;274;137
MALAUSSENE;414;209
CHARLY ORADOUR;377;187
RENEVE;315;158
SOISY SUR ECOLE;281;141
MAS GRENIER;342;170
ROQUETAILLADE ET CONILHAC;332;168
ST GEORGES DE COMMIERS;652;324
SCHOPPERTEN;386;192
WISSEMBOURG;163;93
ALLEREY SUR SAONE;338;170
CHABONS;451;227
LAMARONDE;202;100
BISCHWIHR;450;225
LE VIGEAN;320;160
ORRIULE;424;211
QUENZA;88;43
CHAUGEY;269;135
LA FORET SUR SEVRE;638;320
LA SALETTE FALLAVAUX;793;395
MEZIERES SUR SEINE;290;147
QUIVIERES;200;102
DRAGEY RONTHON;1099;548
LARUSCADE;611;306
LE HERON;256;126
ST PIERRE DE BRESSIEUX;448;225
MONT DE MARRAST;348;174
URDENS;346;173
LANDRES;381;189
CHAMPAGNAC DE BELAIR;401;199
TAMERVILLE;426;212
ST CREPIN IBOUVILLERS;270;135
CERNUSSON;552;276
LION SUR MER;612;300
BOULE D AMONT;298;147
BEZANGE LA GRANDE;320;160
CISTERNES LA FORET;330;165
CHICOURT;156;78
PLANFOY;334;168
HEUDICOURT SOUS LES COTES;355;177
BOURG ET COMIN;131;66
CABRERETS;347;174
RETONVAL;133;66
SEMOUSSAC;966;482
ROYBON;456;228
LA CHAUSSEE;830;412
CHARLY;444;223
PERIGUEUX;408;204
LE BONHOMME;338;171
FIERVILLE LES MINES;339;169
PALAIRAC;351;176
BILLIAT;564;283
SELLES ST DENIS;272;137
LONGVILLERS;449;226
TARSAC;382;191
CHATEAUBERNARD;616;306
PLOUISY;350;173
MORAINVILLE;280;139
ST PIERRE DES ORMES;335;169
HYET;310;158
ST PRANCHER;289;146
ST BENOIT;1271;640
VELLES;645;321
LES THUILES;762;371
LE GUE D ALLERE;904;453
LE FOSSAT;331;167
VENTHON;554;274
FRESLES;282;141
MEGRIT;484;243
MONTAUBAN SUR L OUVEZE;610;303
ST ETIENNE LE LAUS;715;358
ST JOSEPH DE RIVIERE;567;284
MAIMBEVILLE;245;121
TARDES;319;159
BEAUREVOIR;163;82
BOUSSEVILLER;336;158
TURNY;272;137
LES VALLEES DE LA VANNE;285;141
LA MOTTE SERVOLEX;606;302
HUMBLIGNY;302;150
COGNIERES;171;86
BURGY;377;187
ST PAUL DE JARRAT;364;183
TREVOL;317;159
ST JEAN DE COLE;343;172
ST AVIT RIVIERE;327;164
JUJURIEUX;420;210
LA VALLEE AU BLE;197;99
LA CHAPELLE SUR LOIRE;404;202
NOUVION ET CATILLON;208;105
LA CHARME;387;193
ROQUEFIXADE;186;91
ETUPES;145;73
COURGIVAUX;306;153
MORLAC;296;148
LOMBERS;364;183
OZOIR LA FERRIERE;257;129
DUNTZENHEIM;186;93
ESSAY;409;203
ST LYE;264;130
CLAVY WARBY;322;162
ARLANC;319;161
PLAGNE;867;435
MONTVALENT;373;187
COURCELLES LES GISORS;139;70
ARCIZAC ADOUR;332;165
ETAIN;354;177
ST LOUET SUR VIRE;460;229
AZY LE VIF;260;131
BOUQUET;565;283
MONT NOTRE DAME;248;124
BOULZICOURT;331;165
BOUVANTE;486;243
MORCENX LA NOUVELLE;1061;523
ST THIERRY;306;153
ST LAURENT LA CONCHE;301;149
ETAIS;272;135
ETORMAY;257;129
BREVILLE;639;320
ST JULIEN DU PUY;378;190
ST JEAN DE FOS;699;350
LE PORT MARLY;174;88
IGNAUX;414;207
ST PIERRE DE VASSOLS;302;154
QUERS;335;169
MONTHOIRON;363;181
GAILHAN;766;383
BEAUVALLON;796;398
BUZANCAIS;290;145
MONTEREAU FAULT YONNE;267;133
ST LYS;334;167
ST AY;294;147
LE TOUQUET PARIS PLAGE;47;26
TAUGON;933;456
LE PESCHER;309;155
LE MAS D AZIL;478;236
ERCE EN LAMEE;533;267
GRAND CHAMP;339;173
TIBIRAN JAUNAC;351;176
ORVAULT;744;370
LLAURO;284;135
BINSON ET ORQUIGNY;286;143
BAUDREMONT;167;81
ST JEAN AUX AMOGNES;272;134
NEPVANT;427;215
ST GAULTIER;318;159
DAMIGNY;404;201
RAISSAC D AUDE;479;240
BENAGUES;355;180
BELBEZE DE LAURAGAIS;347;175
URBEIS;267;134
CHATENAY VAUDIN;144;73
LA ROTHIERE;292;147
LA NEUVEVILLE SOUS MONTFORT;304;151
ALUZE;161;80
VILLERS DEVANT DUN;381;191
VASCOEUIL;152;77
ST PIERRE DELS FORCATS;306;147
L ESTRECHURE;505;253
JORXEY;258;129
GERMIGNY L EVEQUE;290;144
NEUVILLE EN FERRAIN;69;30
BERLES MONCHEL;111;54
LES HAUTS DE FORTERRE;312;155
BREVILLY;625;307
LABASTIDE CLERMONT;350;174
CESCAU;825;410
ST GERMAIN DE TOURNEBUT;371;189
FRONTON;414;206
LES LUCS SUR BOULOGNE;941;471
ST MARTIN DE MIEUX;400;200
HOUPLIN ANCOISNE;119;60
MAULEON;615;307
DAMMARTIN SUR MEUSE;286;142
ARENGOSSE;824;411
LACAPELLE SEGALAR;378;188
TORTEFONTAINE;128;63
POMAYROLS;348;173
BREVONNES;301;152
CATENAY;264;130
RUMINGHEM;83;41
ST PIERRE LE VIEUX;1699;848
CHARME;440;220
ST MARS DU DESERT;1061;534
PLAISANCE DU TOUCH;313;158
POULAINES;294;148
CARIGNAN DE BORDEAUX;783;392
ST SYLVESTRE SUR LOT;349;174
ST PHILIPPE DU SEIGNAL;406;202
MALVILLERS;301;150
ST JEAN DE BRAYE;271;137
GRISCOURT;296;147
JARS;262;131
BOSMONT SUR SERRE;248;125
LOCOAL MENDON;257;128
ANTERRIEUX;332;167
MOULLE;84;42
CHIDDES;548;274
CHAMPDENIERS;581;291
COLOMBIER;1755;880
BUSSIERE BADIL;393;198
VILLEMER;301;150
COLOMBIES;402;200
LES AULNEAUX;418;207
VERINES;1024;511
PLEUDANIEL;304;148
ORIGNY LE ROUX;353;176
LE VIEUX MARCHE;281;141
MAGNAC LAVALETTE VILLARS;483;242
BAGNEAUX;253;127
ST LEGER EN BRAY;274;136
LISLET;300;152
ST QUAY PERROS;237;118
ST PIERRE DU BU;390;195
FRANCOURT;312;154
ST JULIEN DE VOUVANTES;576;288
TROULEY LABARTHE;152;76
TARGET;316;158
ST MARS LA BRIERE;331;166
POURCY;269;134
OYSONVILLE;313;157
ST JOIRE;309;153
MONTBRON;368;183
GEVILLE;308;159
LA NEUVELLE LES SCEY;313;155
LA CHAUME;257;130
BELLEME;381;189
CROIX CALUYAU;147;74
PRALON;297;148
LOCONVILLE;303;149
BUXIERES LES VILLIERS;282;141
BLENOD LES PONT A MOUSSON;284;143
NUARS;261;130
ALBIEZ MONTROND;1175;590
LE MENIL BERARD;410;206
BEAUVAL EN CAUX;327;164
ST DENIS DE MERE;459;229
ST FRAIMBAULT;535;265
ROQUEVAIRE;762;383
FRAISSES;180;90
VOGLANS;532;268
LA GODEFROY;677;338
TREDREZ LOCQUEMEAU;266;136
BEAURIEUX;515;253
ECRILLE;535;266
MONBALEN;375;187
BOUCHOIR;195;98
LIGNIERES DE TOURAINE;399;200
LA TALAUDIERE;370;185
LA FERTE VIDAME;311;157
POUILLY SUR SERRE;254;126
ABBENANS;330;166
ST GERMAIN LAPRADE;430;216
EYSUS;520;258
LANRIGAN;645;327
ECOCHE;323;162
ST PE D ARDET;327;164
CHALON;362;181
LE MALESHERBOIS;261;131
CASTEIDE DOAT;333;167
CHAINTREAUX;305;152
GROSMAGNY;153;77
CHOISY AU BAC;201;100
LOURES BAROUSSE;162;81
ST LOUP DE NAUD;253;130
QUINCY VOISINS;232;117
ARGENT SUR SAULDRE;306;152
LABARTHE INARD;367;186
MORTREE;345;172
COLOMBIERES SUR ORB;561;281
PREYSSAC D EXCIDEUIL;355;179
ESCAMPS;663;333
ST LEONARD EN BEAUCE;267;134
AUMAGNE;625;312
VEZELS ROUSSY;315;156
BUSSY ST GEORGES;134;68
OMONT;404;202
IGNY;598;297
LA WANTZENAU;167;80
DAX;482;241
MAXEY SUR VAISE;275;138
ST LOUBERT;497;249
IS SUR TILLE;276;138
ST LUMINE DE COUTAIS;860;432
BLAINVILLE SUR L EAU;134;68
QUEMPER GUEZENNEC;311;152
LIGNY LE CHATEL;284;142
TROUVILLE LA HAULE;367;184
FREULLEVILLE;353;177
BOURSCHEID;144;72
CIERGES SOUS MONTFAUCON;398;198
GOLLEVILLE;410;205
LA GRANDVILLE;485;237
ETROUSSAT;332;167
VALLEGUE;166;84
SOGNY EN L ANGLE;313;156
GORRON;479;240
JUNHAC;299;149
FONTAINE LES VERVINS;239;121
LABASTIDE DE VIRAC;508;255
BRIZEAUX;349;175
ROGERVILLE;430;215
EGAT;217;109
GREZIEU LE MARCHE;172;86
RADINGHEM;118;58
MACQUIGNY;245;122
FRETOY LE CHATEAU;95;48
MOSLES;519;260
AUTRECHES;204;101
AUTRY ISSARDS;266;133
LE ROUET;740;370
ST PIERRE DE COLOMBIER;378;189
LES ARDILLATS;294;147
TRAVES;285;142
LANUEJOLS;936;467
SARREY;280;141
VAUDEURS;282;142
GRISY SUR SEINE;244;122
ALLENNES LES MARAIS;66;33
FOUCAUCOURT EN SANTERRE;172;86
CAMBON D ALBI;409;202
AJOUX;203;101
RIVAS;362;181
SALIVES;301;150
MEYRIEU LES ETANGS;457;227
CHENEVIERES;281;141
RANGUEVAUX;401;200
SOTTEVILLE SUR MER;266;137
BLANZAY SUR BOUTONNE;595;298
COCLOIS;160;81
JUGEALS NAZARETH;320;160
VILLECHAUVE;331;164
MESNIL ST LOUP;311;157
NOMDIEU;420;208
MIRABEL AUX BARONNIES;556;278
LES MESNEUX;144;72
LADOYE SUR SEILLE;447;223
ST MARTIN DU LAC;290;145
BURIE;702;352
VERGEAL;523;266
YZOSSE;516;258
SAIZERAIS;268;133
ST GENEST MALIFAUX;363;181
LUSSERAY;547;274
GENIS;406;203
REMOLLON;707;355
ASPREMONT;1223;616
LALONGUE;303;152
LAYE;757;380
MISY SUR YONNE;263;131
DURLINSDORF;198;98
DOUVAINE;725;362
NEUFVY SUR ARONDE;207;103
BRUAY SUR L ESCAUT;151;76
MACHEMONT;210;105
CHARNY;502;252
BREUIL LE VERT;243;121
GODENVILLERS;199;100
CHAMPFROMIER;569;283
DINSHEIM SUR BRUCHE;205;102
RAVILLE;377;189
ST PIERRE DE NOGARET;425;214
ST MARTIN SOUS VIGOUROUX;348;174
ST MAIGRIN;630;316
COULOMMES LA MONTAGNE;96;48
BRIAS;102;51
CHAMPMILLON;449;224
GOMMECOURT;427;216
BORDES UCHENTEIN;398;207
CIZAY LA MADELEINE;429;215
HEBUTERNE;157;79
PLUMERGAT;284;142
COUR ET BUIS;453;227
FONTAINES ST MARTIN;107;54
ST ROME DE CERNON;421;211
DINGY EN VUACHE;480;242
GAN;456;225
ST JEAN LA BUSSIERE;306;154
DAMPIERRE SUR LINOTTE;365;181
CORPS NUDS;475;238
TAVAUX;362;182
GAP;731;365
MONT CAUVAIRE;282;141
LIEU ST AMAND;125;63
COULAURES;366;183
BENOITVILLE;180;86
GAS;296;148
VALBONNAIS;778;397
PUECHREDON;649;325
CROISY;282;142
NORROY LES PONT A MOUSSON;249;125
SERVAVILLE SALMONVILLE;261;131
ATTANCOURT;316;159
FOUGEROLLES DU PLESSIS;543;268
ENSIGNE;536;268
BRALLEVILLE;294;147
ST CREAC;504;254
ST JULIA DE BEC;309;154
IGON;592;299
BARRETTALI;86;47
MONTIERCHAUME;286;142
LA CHAPELLE ST LAURENT;539;269
ST PIERRE DES NIDS;371;185
PITGAM;66;35
LES ESSARTS LE VICOMTE;310;155
BAZOCHES AU HOULME;390;196
LANTIC;291;146
CHAMPCENEST;247;125
MONIEUX;616;306
DAMOUSIES;156;79
PARGNAN;108;54
LE VIGNAU;419;209
FOUCHECOURT;602;302
LA TOUR BLANCHE CERCLES;427;214
LEVIGNACQ;1306;666
MEILHAC;381;190
ST SOLVE;348;174
YVIAS;293;148
RANCHOT;363;181
ST SAMSON;658;330
SOUGY SUR LOIRE;278;138
CLIOUSCLAT;470;235
NOUANS;348;173
MARCE SUR ESVES;376;188
ISLE;344;172
GRAND COMBE CHATELEU;763;375
CALANHEL;253;127
SARRAGACHIES;391;196
LANNOY CUILLERE;245;122
TRAYES;589;295
HANS;300;151
WARMERIVILLE;287;142
LA CHAPELLE LAUNAY;695;348
ROQUECOURBE;424;215
ACQ;97;49
PLOUNERIN;287;141
MEILHAN;931;466
PREDEFIN;103;51
ESCOMBRES ET LE CHESNOIS;271;135
ST CHRISTOPHE SUR GUIERS;584;293
DANNELBOURG;246;123
CADEAC;355;184
REILHAGUET;361;180
ST MICHEL DE BANNIERES;290;144
